title,release_year,runtime_minutes,rating,box_office,director_id,country_id
Atlantis: Milo's Return,2003,70,G,0,1,1
Old School,2003,92,R,87100000,1,1
The Life of David Gale,2003,130,R,38955598,1,1
Daredevil,2003,103,PG-13,179179718,1,1
"Good Bye, Lenin!",2003,121,R,79384880,1,1
I'm Not Scared,2003,108,R,0,1,1
The Jungle Book 2,2003,72,G,135700000,1,1
Spun,2003,101,R,0,1,1
How to Lose a Guy in 10 Days,2003,116,PG-13,177500000,1,1
Shanghai Knights,2003,115,PG-13,88323487,1,1
Biker Boyz,2003,110,PG-13,23510601,1,1
Final Destination 2,2003,90,R,90941129,1,1
The Recruit,2003,115,PG-13,101200000,1,1
Ken Park,2003,97,NR,447741,1,1
Whale Rider,2003,101,PG-13,41400000,1,1
Taxi 3,2003,87,12,64497208,1,1
Darkness Falls,2003,86,PG-13,0,1,1
Ong Bak,2003,105,R,20112926,1,1
National Security,2003,89,PG-13,50097949,1,1
Kangaroo Jack,2003,89,PG,88900000,1,1
A Guy Thing,2003,101,PG-13,17400000,1,1
Runaway Jury,2003,127,PG-13,80154140,1,1
Just Married,2003,95,PG-13,101564935,1,1
Phone Booth,2003,81,R,97837138,1,1
Confessions of a Dangerous Mind,2002,113,R,33013805,1,1
The Hours,2002,110,PG-13,108846217,1,1
Natale sul Nilo,2002,100,NR,0,1,1
The Wild Thornberrys Movie,2002,85,PG,0,1,1
Antwone Fisher,2002,120,PG-13,23400000,1,1
Two Weeks Notice,2002,101,PG-13,199043242,1,1
25th Hour,2002,135,R,23932055,1,1
The Lord of the Rings: The Two Towers,2002,179,PG-13,926287400,1,1
Catch Me If You Can,2002,141,PG-13,352114312,1,1
Dark Blue,2002,118,R,12150301,1,1
Gangs of New York,2002,168,R,193772504,1,1
"The Legend of Al, John and Jack",2002,105,NR,0,1,1
Drumline,2002,118,PG-13,57600000,1,1
The Hot Chick,2002,104,PG-13,54639553,1,1
Maid in Manhattan,2002,105,PG-13,154906693,1,1
Star Trek: Nemesis,2002,116,PG-13,67336470,1,1
Infernal Affairs,2002,100,R,8836958,1,1
About Schmidt,2002,125,R,105834556,1,1
Chicago,2002,113,PG-13,306776732,1,1
Analyze That,2002,96,R,55003135,1,1
Equilibrium,2002,107,R,5400000,1,1
Adaptation.,2002,115,R,32800000,1,1
Joseph: King of Dreams,2002,74,G,0,1,1
Eight Crazy Nights,2002,76,PG-13,23833131,1,1
Solaris,2002,99,PG-13,30002758,1,1
When in Rome,2002,94,G,0,1,1
Treasure Planet,2002,96,PG,109578115,1,1
The Emperor's Club,2002,108,PG-13,16300000,1,1
Friday After Next,2002,85,R,33526835,1,1
The Quiet American,2002,101,R,27674124,1,1
Die Another Day,2002,133,PG-13,431971116,1,1
Naked Weapon,2002,90,R,78340,1,1
Half Past Dead,2002,98,PG-13,19233280,1,1
Harry Potter and the Chamber of Secrets,2002,161,PG,876688482,1,1
Love Hurts,2002,104,NR,0,1,1
Far from Heaven,2002,107,PG-13,29027914,1,1
8 Mile,2002,111,R,242875078,1,1
Spider,2002,98,R,5809240,1,1
Carrie,2002,132,NR,0,1,1
Home Alone 4,2002,84,PG,0,1,1
The Twilight Samurai,2002,129,15,7372769,1,1
They,2002,90,PG-13,12840842,1,1
Buffalo Soldiers,2002,98,R,2300805,1,1
I Spy,2002,97,PG-13,51386477,1,1
28 Days Later,2002,113,R,85032676,1,1
Ghost Ship,2002,91,R,71142361,1,1
Jackass: The Movie,2002,85,R,64282312,1,1
Ju-on: The Grudge,2002,92,R,3657876,1,1
The Ring,2002,115,PG-13,249348933,1,1
Hellraiser: Hellseeker,2002,89,R,0,1,1
Dolls,2002,114,12,0,1,1
Tuck Everlasting,2002,90,PG,19158074,1,1
Swept Away,2002,89,R,598645,1,1
Darkness,2002,88,PG-13,33988736,1,1
White Oleander,2002,109,PG-13,21657770,1,1
Pinocchio,2002,108,AA,41323171,1,1
Punch-Drunk Love,2002,96,R,24665649,1,1
The Rules of Attraction,2002,110,R,11832822,1,1
Bowling for Columbine,2002,120,R,35564473,1,1
Red Dragon,2002,124,R,209196298,1,1
The Transporter,2002,92,PG-13,43900000,1,1
Barbie as Rapunzel,2002,84,G,0,1,1
Cypher,2002,95,R,898365,1,1
Boat Trip,2002,94,R,8586376,1,1
The Crime of Padre Amaro,2002,118,R,0,1,1
The Santa Clause 2,2002,104,G,172842355,1,1
The Tuxedo,2002,98,PG-13,104400000,1,1
Sweet Home Alabama,2002,108,PG-13,180622424,1,1
Secretary,2002,111,R,9300000,1,1
Ballistic: Ecks vs. Sever,2002,91,R,19924033,1,1
Trapped,2002,106,R,13414416,1,1
The Banger Sisters,2002,98,R,38068353,1,1
Gerry,2002,103,R,255000,1,1
The Pianist,2002,150,R,120098945,1,1
Millennium Actress,2002,87,PG,37641,1,1
Igby Goes Down,2002,97,R,4777465,1,1
The Four Feathers,2002,132,PG-13,29882645,1,1
Swimfan,2002,84,PG-13,34411240,1,1
City by the Sea,2002,108,R,22433915,1,1
Dirty Pretty Things,2002,97,R,0,1,1
Ripley's Game,2002,110,R,6200000,1,1
The Magdalene Sisters,2002,119,R,21107578,1,1
City of God,2002,129,R,30641770,1,1
Frida,2002,123,R,56298474,1,1
Serving Sara,2002,100,PG-13,16930185,1,1
Lilya 4-ever,2002,109,R,1007747,1,1
S1m0ne,2002,117,PG-13,19576023,1,1
One Hour Photo,2002,96,R,52223306,1,1
The Adventures of Pluto Nash,2002,95,PG-13,7103973,1,1
Blue Crush,2002,104,PG-13,51842679,1,1
Below,2002,105,R,2622015,1,1
Oasis,2002,132,19,0,1,1
Blood Work,2002,110,R,31794718,1,1
FearDotCom,2002,101,R,18902015,1,1
xXx,2002,124,PG-13,277448382,1,1
The Good Girl,2002,93,R,16900000,1,1
Spy Kids 2: The Island of Lost Dreams,2002,100,PG,119723358,1,1
The Master of Disguise,2002,80,PG,43400000,1,1
Signs,2002,106,PG-13,408200000,1,1
Austin Powers in Goldmember,2002,94,PG-13,296938801,1,1
Hero,2002,99,PG-13,177394432,1,1
The Cat Returns,2002,75,G,54016370,1,1
Stuart Little 2,2002,78,G,169956806,1,1
K-19: The Widowmaker,2002,138,PG-13,65700000,1,1
Undisputed,2002,96,R,14946150,1,1
Eight Legged Freaks,2002,99,PG-13,45900000,1,1
PokÃ©mon Heroes,2002,72,G,27756381,1,1
Road to Perdition,2002,117,R,181001478,1,1
Devdas,2002,185,0,13311117,1,1
Reign of Fire,2002,101,PG-13,82150183,1,1
The Powerpuff Girls Movie,2002,74,PG,16426471,1,1
Like Mike,2002,99,PG,62300000,1,1
Men in Black II,2002,88,PG-13,445135288,1,1
Halloween: Resurrection,2002,94,R,37664855,1,1
Hey Arnold! The Movie,2002,76,PG,15249308,1,1
Mr. Deeds,2002,96,PG-13,171269565,1,1
Tarzan & Jane,2002,75,G,0,1,1
Dahmer,2002,101,R,144008,1,1
Lilo & Stitch,2002,85,PG,273144151,1,1
Minority Report,2002,145,PG-13,358372926,1,1
The Spanish Apartment,2002,122,6,3897799,1,1
American Psycho II: All American Girl,2002,88,R,0,1,1
Windtalkers,2002,134,R,77600000,1,1
Scooby-Doo,2002,87,PG,275650703,1,1
The Bourne Identity,2002,119,PG-13,214034224,1,1
Rabbits,2002,43,NR,0,1,1
Bubba Ho-tep,2002,92,R,1239541,1,1
Bad Company,2002,116,PG-13,65977295,1,1
Undercover Brother,2002,86,PG-13,41604473,1,1
The Sum of All Fears,2002,124,PG-13,193921372,1,1
Mike's New Car,2002,3,G,0,1,1
Spirit: Stallion of the Cimarron,2002,83,G,122563539,1,1
Insomnia,2002,118,R,113714830,1,1
Russian Ark,2002,99,NR,6723732,1,1
Irreversible,2002,94,NR,6500000,1,1
Enough,2002,114,PG-13,51800000,1,1
Derailed,2002,88,16,297835,1,1
The Importance of Being Earnest,2002,97,PG,17300000,1,1
Star Wars: Episode II - Attack of the Clones,2002,142,NR,649398328,1,1
Killing Me Softly,2002,100,R,7775138,1,1
Dog Soldiers,2002,105,R,3537283,1,1
The New Guy,2002,88,PG-13,31200000,1,1
Unfaithful,2002,124,R,119137784,1,1
The Eye,2002,98,R,1766761,1,1
Hollywood Ending,2002,112,PG-13,14569236,1,1
Spider-Man,2002,121,PG-13,821708551,1,1
Balto: Wolf Quest,2002,75,G,0,1,1
Femme Fatale,2002,114,R,16800000,1,1
About a Boy,2002,101,PG-13,129000000,1,1
Life or Something Like It,2002,103,PG-13,16872671,1,1
Murder by Numbers,2002,120,R,56714147,1,1
My Big Fat Greek Wedding,2002,95,PG,368744044,1,1
The Scorpion King,2002,92,PG-13,165333180,1,1
Cube 2: Hypercube,2002,94,R,3563603,1,1
Interstate 60,2002,116,R,0,1,1
Frailty,2002,100,R,17400000,1,1
The Sweetest Thing,2002,84,R,68696770,1,1
Bend It Like Beckham,2002,112,PG-13,76585951,1,1
Dead Weight,2002,107,PG-13,0,1,1
Changing Lanes,2002,98,R,94935764,1,1
High Crimes,2002,115,PG-13,63781810,1,1
Big Trouble,2002,85,PG-13,8493890,1,1
Barbershop,2002,102,PG-13,77063924,1,1
Clockstoppers,2002,94,PG,38793283,1,1
National Lampoon's Van Wilder,2002,92,R,39241323,1,1
Death to Smoochy,2002,109,R,8400000,1,1
Sympathy for Mr. Vengeance,2002,129,R,1954937,1,1
Panic Room,2002,111,R,197100000,1,1
The Rookie,2002,127,G,75597042,1,1
Blade II,2002,117,R,155010032,1,1
Sorority Boys,2002,93,R,12517488,1,1
Ali G Indahouse,2002,85,R,23280529,1,1
Resident Evil,2002,100,R,102984862,1,1
Talk to Her,2002,112,R,64803131,1,1
Showtime,2002,95,PG-13,77885672,1,1
Ice Age,2002,81,PG,383257136,1,1
Tom and Jerry: The Magic Ring,2002,62,0,0,1,1
Cadet Kelly,2002,100,G,0,1,1
The Time Machine,2002,96,PG-13,123700000,1,1
We Were Soldiers,2002,138,R,114660784,1,1
The Man Without a Past,2002,97,PG-13,921,1,1
40 Days and 40 Nights,2002,94,R,95146283,1,1
Shottas,2002,95,R,0,1,1
Amen.,2002,132,NR,0,1,1
Cinderella II: Dreams Come True,2002,74,G,0,1,1
Dragonfly,2002,104,PG-13,52322400,1,1
Crossroads,2002,93,PG-13,61141030,1,1
Hart's War,2002,125,R,32287044,1,1
John Q,2002,116,PG-13,102244770,1,1
Return to Never Land,2002,72,G,109862682,1,1
24 Hour Party People,2002,117,R,2802899,1,1
The Salton Sea,2002,103,R,1073198,1,1
Queen of the Damned,2002,101,R,45479110,1,1
Big Fat Liar,2002,88,PG,52970014,1,1
Rollerball,2002,98,PG-13,25852764,1,1
The Hunchback of Notre Dame II,2002,68,G,0,1,1
Heaven,2002,96,R,4251037,1,1
Collateral Damage,2002,108,R,78382433,1,1
8 Women,2002,111,R,42400000,1,1
Rabbit-Proof Fence,2002,94,PG,16200000,1,1
Voices of a Distant Star,2002,25,PG,0,1,1
Asterix & Obelix: Mission Cleopatra,2002,108,PG,131116046,1,1
Kung Pow: Enter the Fist,2002,81,PG-13,17000000,1,1
A Walk to Remember,2002,101,PG,47494916,1,1
Bloody Sunday,2002,107,R,773228,1,1
The Mothman Prophecies,2002,119,PG-13,55305279,1,1
The Count of Monte Cristo,2002,131,PG-13,75395048,1,1
Dark Water,2002,101,12,1686839,1,1
Snow Dogs,2002,99,PG,81000000,1,1
Narc,2002,105,R,12633747,1,1
Bad Guy,2002,103,18,62100,1,1
Orange County,2002,82,PG-13,43300000,1,1
D-Tox,2002,96,R,6632383,1,1
I Am Sam,2001,132,PG-13,92542418,1,1
Black Hawk Down,2001,145,R,172989651,1,1
Mean Machine,2001,99,R,7310206,1,1
Gosford Park,2001,137,R,87754044,1,1
Monster's Ball,2001,113,R,44900000,1,1
Kate & Leopold,2001,118,PG-13,76019048,1,1
Ichi the Killer,2001,129,R,80631,1,1
Merry Christmas,2001,98,NR,0,1,1
The Majestic,2001,152,PG,37317673,1,1
How High,2001,93,R,31200000,1,1
The Shipping News,2001,111,R,24690441,1,1
The Lord of the Rings: The Fellowship of the Ring,2001,179,PG-13,871368364,1,1
"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",2001,105,NR,20000000,1,1
Jimmy Neutron: Boy Genius,2001,82,G,80936232,1,1
Kabhi Khushi Kabhie Gham,2001,209,8,0,1,1
Vanilla Sky,2001,136,R,203388341,1,1
A Beautiful Mind,2001,135,PG-13,316791257,1,1
The Three Kings,2001,102,AL,0,1,1
Ali,2001,157,R,87812729,1,1
Not Another Teen Movie,2001,89,R,66468332,1,1
The 51st State,2001,93,R,12881605,1,1
Ocean's Eleven,2001,116,PG-13,450717150,1,1
Beethoven's 4th,2001,93,G,0,1,1
Impostor,2001,102,PG-13,8694320,1,1
Behind Enemy Lines,2001,106,PG-13,91753202,1,1
Knockaround Guys,2001,92,R,12806614,1,1
In the Bedroom,2001,130,R,44800000,1,1
Black Knight,2001,95,PG-13,33422806,1,1
Tanguy,2001,108,6,24272365,1,1
Spy Game,2001,126,R,143049560,1,1
Harry Potter and the Philosopher's Stone,2001,152,PG,976475550,1,1
Jason X,2001,91,R,16951798,1,1
Heist,2001,107,R,28500000,1,1
Mickey's Magical Christmas: Snowed in at the House of Mouse,2001,61,G,0,1,1
The One,2001,87,PG-13,72689126,1,1
Shallow Hal,2001,114,PG-13,141069860,1,1
"Monsters, Inc.",2001,92,G,579700000,1,1
Wasabi,2001,94,R,10366360,1,1
Suicide Club,2001,99,18,0,1,1
Domestic Disturbance,2001,89,PG-13,54300000,1,1
The Man Who Wasn't There,2001,116,R,18900000,1,1
Thir13en Ghosts,2001,91,R,68467960,1,1
K-PAX,2001,120,PG-13,50315140,1,1
Life as a House,2001,125,R,23903791,1,1
Riding in Cars with Boys,2001,132,PG-13,35700000,1,1
Waking Life,2001,101,R,3176880,1,1
The Last Castle,2001,131,R,27642707,1,1
Read My Lips,2001,115,AL,0,1,1
Halloweentown II: Kalabar's Revenge,2001,81,G,0,1,1
Dagon,2001,95,18,0,1,1
Bandits,2001,123,PG-13,67631903,1,1
Scooby-Doo! and the Cyber Chase,2001,73,PG,0,1,1
All About Lily Chou-Chou,2001,146,NR,6776921,1,1
Joy Ride,2001,97,R,36642838,1,1
Serendipity,2001,90,PG-13,77516304,1,1
The Royal Tenenbaums,2001,110,R,71441250,1,1
Training Day,2001,122,R,104900000,1,1
Tremors 3: Back to Perfection,2001,104,PG,0,1,1
Barbie in the Nutcracker,2001,77,G,0,1,1
Don't Say a Word,2001,113,R,100020092,1,1
Hearts in Atlantis,2001,101,PG-13,24185781,1,1
Zoolander,2001,89,PG-13,60780981,1,1
Vidocq,2001,98,R,13240767,1,1
Hardball,2001,106,PG-13,40222729,1,1
The Glass House,2001,107,PG-13,23619609,1,1
Human Nature,2001,96,R,1600000,1,1
Prozac Nation,2001,95,R,0,1,1
Birthday Girl,2001,93,R,16171098,1,1
The Piano Teacher,2001,131,R,6766708,1,1
Rock Star,2001,105,R,19334145,1,1
Cowboy Bebop: The Movie,2001,115,R,0,1,1
One Man Up,2001,100,NR,0,1,1
O,2001,95,R,16017403,1,1
Ghosts of Mars,2001,98,R,14010832,1,1
Bubble Boy,2001,84,PG-13,5007209,1,1
Sex and LucÃ­a,2001,128,R,7640680,1,1
The Believer,2001,98,R,1309316,1,1
Jay and Silent Bob Strike Back,2001,104,R,33788161,1,1
PokÃ©mon: Mewtwo Returns,2001,63,G,0,1,1
American Outlaws,2001,94,PG-13,13678913,1,1
Rat Race,2001,112,PG-13,85498534,1,1
Osmosis Jones,2001,95,PG,13596911,1,1
Session 9,2001,100,R,1612259,1,1
The Curse of the Jade Scorpion,2001,103,PG-13,18914307,1,1
American Pie 2,2001,108,R,287553595,1,1
The Princess Diaries,2001,115,G,165335153,1,1
Rush Hour 2,2001,90,PG-13,347325802,1,1
The Others,2001,104,PG-13,210002906,1,1
My Sassy Girl,2001,137,PG,32000000,1,1
Wet Hot American Summer,2001,97,R,295206,1,1
Planet of the Apes,2001,120,PG-13,362211740,1,1
Dil Chahta Hai,2001,183,6,4099000,1,1
Hedwig and the Angry Inch,2001,95,R,3660081,1,1
Ghost World,2001,111,R,8800000,1,1
Spirited Away,2001,125,PG,274925095,1,1
Jurassic Park III,2001,92,PG-13,368780809,1,1
America's Sweethearts,2001,102,PG-13,138191428,1,1
The Score,2001,124,R,113579918,1,1
Legally Blonde,2001,96,PG-13,141778365,1,1
Manitou's Shoe,2001,85,6,75675074,1,1
PokÃ©mon 4Ever,2001,80,G,40807089,1,1
Kiss of the Dragon,2001,98,R,64437847,1,1
Shaolin Soccer,2001,113,PG,42776760,1,1
Cats & Dogs,2001,87,PG,93375151,1,1
Scary Movie 2,2001,82,R,141220678,1,1
Final Fantasy: The Spirits Within,2001,106,PG-13,85131830,1,1
Jeepers Creepers,2001,90,R,59217789,1,1
Crazy/Beautiful,2001,99,PG-13,16929123,1,1
A.I. Artificial Intelligence,2001,146,PG-13,235926552,1,1
Baby Boy,2001,130,R,29381649,1,1
Dr. Dolittle 2,2001,87,PG,176100000,1,1
The Fast and the Furious,2001,106,PG-13,207283925,1,1
Lagaan: Once Upon a Time in India,2001,224,PG,8100000,1,1
Bully,2001,113,NR,480811,1,1
Lara Croft: Tomb Raider,2001,100,PG-13,274703340,1,1
Swordfish,2001,99,R,147080413,1,1
Evolution,2001,101,PG-13,98376292,1,1
Y Tu MamÃ¡ TambiÃ©n,2001,106,NR,33600000,1,1
Mulholland Drive,2001,147,R,20289986,1,1
Atlantis: The Lost Empire,2001,95,PG,186053725,1,1
Star,2001,9,NR,0,1,1
The Animal,2001,83,PG-13,84772742,1,1
What's the Worst That Could Happen?,2001,94,PG-13,38400000,1,1
Metropolis,2001,107,PG-13,4035384,1,1
Pearl Harbor,2001,183,PG-13,449220945,1,1
Conspiracy,2001,96,R,0,1,1
Angel Eyes,2001,102,R,29700000,1,1
Moulin Rouge!,2001,128,PG-13,179213434,1,1
Shrek,2001,90,PG,488628188,1,1
No Man's Land,2001,98,R,4858869,1,1
Replicant,2001,100,R,894844,1,1
A Knight's Tale,2001,133,PG-13,117487473,1,1
Original Sin,2001,116,R,35402320,1,1
The Order,2001,89,R,0,1,1
The Mummy Returns,2001,130,PG-13,443280904,1,1
Driven,2001,116,PG-13,54744738,1,1
AmÃ©lie,2001,122,R,173921954,1,1
Freddy Got Fingered,2001,87,R,14343028,1,1
The Devil's Backbone,2001,108,MA 15+,6582065,1,1
The Hole,2001,102,R,7819851,1,1
One Night at McCool's,2001,93,R,13500000,1,1
Captain Corelli's Mandolin,2001,131,R,62112895,1,1
Bridget Jones's Diary,2001,97,R,281929795,1,1
Crocodile Dundee in Los Angeles,2001,95,PG,39438674,1,1
Joe Dirt,2001,91,PG-13,30987695,1,1
Just Visiting,2001,88,PG,16200000,1,1
Josie and the Pussycats,2001,98,PG-13,14866444,1,1
Along Came a Spider,2001,104,R,105200000,1,1
Yamakasi,2001,90,AL,1297401,1,1
Blow,2001,124,R,83300000,1,1
Someone Like You...,2001,97,PG-13,38689940,1,1
Tomcats,2001,95,R,23400000,1,1
La Tour Montparnasse Infernale,2001,92,AL,0,1,1
Heartbreakers,2001,123,PG-13,57800000,1,1
Spy Kids,2001,88,PG,147934180,1,1
Visitor Q,2001,84,R,0,1,1
His Secret Life,2001,106,R,500930,1,1
Exit Wounds,2001,101,R,79958599,1,1
Ginger Snaps,2001,108,R,0,1,1
The Son's Room,2001,99,R,0,1,1
Get Over It,2001,87,PG-13,19900366,1,1
The Experiment,2001,120,15+,13782896,1,1
One Piece: Clockwork Island Adventure,2001,60,PG-13,0,1,1
The Mexican,2001,123,R,147845033,1,1
15 Minutes,2001,120,R,56359980,1,1
Enemy at the Gates,2001,131,R,96976270,1,1
Monkeybone,2001,93,PG-13,5409517,1,1
3000 Miles to Graceland,2001,125,R,18720175,1,1
Lady and the Tramp II: Scamp's Adventure,2001,69,G,0,1,1
Recess: School's Out,2001,82,G,44460850,1,1
Down to Earth,2001,87,PG-13,71186502,1,1
Sweet November,2001,119,PG-13,65754228,1,1
Super Troopers,2001,103,R,23182223,1,1
The Tailor of Panama,2001,109,R,28000000,1,1
Saving Silverman,2001,90,PG-13,19351569,1,1
Hannibal,2001,131,R,351692268,1,1
From Hell,2001,122,R,74558115,1,1
Would I Lie to You? 2,2001,105,U,42700000,1,1
Pulse,2001,119,R,318451,1,1
Valentine,2001,96,R,16300000,1,1
Werckmeister Harmonies,2001,139,12,64974,1,1
The Last Kiss,2001,115,R,0,1,1
Brotherhood of the Wolf,2001,151,R,70800000,1,1
The Wedding Planner,2001,103,PG-13,94700000,1,1
Sugar & Spice,2001,81,PG-13,13276953,1,1
Enigma,2001,119,R,15705007,1,1
Lost and Delirious,2001,103,R,0,1,1
Intimacy,2001,119,NR,2672527,1,1
Avalon,2001,107,12,8826094,1,1
The Pledge,2001,123,R,29419291,1,1
Donnie Darko,2001,114,R,7500000,1,1
The Accidental Spy,2001,107,PG-13,790144,1,1
The Closet,2001,84,AL,0,1,1
Save the Last Dance,2001,113,PG-13,131706809,1,1
Antitrust,2001,108,PG-13,18200000,1,1
Traffic,2000,147,R,207500000,1,1
Thirteen Days,2000,145,PG-13,34566746,1,1
Body Guards,2000,94,T,12963702,1,1
Dracula 2000,2000,98,R,47053625,1,1
Cast Away,2000,143,PG-13,429632142,1,1
Miss Congeniality,2000,111,PG-13,212000000,1,1
Chocolat,2000,121,PG-13,152500000,1,1
Finding Forrester,2000,136,PG-13,80100000,1,1
Battle Royale,2000,113,NR,30600000,1,1
Ask Me If I'm Happy,2000,100,T,0,1,1
The Emperor's New Groove,2000,78,G,169327687,1,1
"Dude, Where's My Car?",2000,83,PG-13,73180723,1,1
What Women Want,2000,127,PG-13,374100000,1,1
Brother,2000,114,R,15250000,1,1
Batman Beyond: Return of the Joker,2000,77,PG,0,1,1
The Family Man,2000,125,PG-13,124700000,1,1
Proof of Life,2000,135,R,62761005,1,1
Dungeons & Dragons,2000,107,PG-13,15185241,1,1
Vertical Limit,2000,124,PG-13,215663859,1,1
The Land Before Time VII: The Stone of Cold Fire,2000,75,G,0,1,1
Quills,2000,124,R,17989227,1,1
Unbreakable,2000,106,PG-13,248118121,1,1
Blood The Last Vampire,2000,48,PG-13,0,1,1
Rugrats in Paris: The Movie,2000,78,G,103291131,1,1
You Can Count on Me,2000,111,R,11200000,1,1
How the Grinch Stole Christmas,2000,104,PG,345800000,1,1
The 6th Day,2000,123,PG-13,96085477,1,1
Code Unknown,2000,118,12,95242,1,1
Bounce,2000,107,PG-13,36779296,1,1
Little Nicky,2000,90,PG-13,58292295,1,1
Red Planet,2000,106,PG-13,33463969,1,1
Cruel Intentions 2,2000,87,R,0,1,1
For the Birds,2000,4,G,0,1,1
The Legend of Bagger Vance,2000,126,PG-13,39459427,1,1
Charlie's Angels,2000,98,PG-13,264105545,1,1
Hellraiser: Inferno,2000,100,R,0,1,1
2001: A Space Travesty,2000,99,R,270813,1,1
The Little Vampire,2000,95,G,27965865,1,1
Book of Shadows: Blair Witch 2,2000,90,R,47737094,1,1
Mohabbatein,2000,216,PG,20000000,1,1
Pay It Forward,2000,122,PG-13,55707411,1,1
Bedazzled,2000,93,PG-13,90383208,1,1
Shriek If You Know What I Did Last Friday the Thirteenth,2000,86,R,0,1,1
The Contender,2000,126,R,22428990,1,1
Memento,2000,113,R,40047236,1,1
102 Dalmatians,2000,100,G,183611771,1,1
Songs from the Second Floor,2000,99,15+,80334,1,1
Digimon: The Movie,2000,89,PG,16600000,1,1
Help! I'm a Fish,2000,80,0,5600000,1,1
Tigerland,2000,101,R,148701,1,1
Get Carter,2000,102,R,19412993,1,1
Meet the Parents,2000,108,PG-13,330444045,1,1
Requiem for a Dream,2000,102,NR,7390108,1,1
Scooby-Doo and the Alien Invaders,2000,74,6,0,1,1
Best in Show,2000,90,PG-13,0,1,1
Common Wealth,2000,109,12+,0,1,1
Remember the Titans,2000,113,PG,136700000,1,1
In the Mood for Love,2000,98,PG,15867968,1,1
Billy Elliot,2000,110,R,109280263,1,1
The Crimson Rivers,2000,106,R,0,1,1
Urban Legends: Final Cut,2000,98,R,38574362,1,1
Yi Yi,2000,174,NR,0,1,1
A Dog's Will,2000,104,L,4903192,1,1
Almost Famous,2000,124,R,47386287,1,1
Men of Honor,2000,129,R,82300000,1,1
Sexy Beast,2000,89,R,0,1,1
Dr. T & the Women,2000,122,R,22844291,1,1
Joint Security Area,2000,108,16,0,1,1
The Watcher,2000,96,R,0,1,1
The Way of the Gun,2000,119,R,19125401,1,1
Pollock,2000,132,R,10994533,1,1
Before Night Falls,2000,134,R,8524534,1,1
One Hundred Steps,2000,114,AA,1805884,1,1
Highlander: Endgame,2000,87,R,15843608,1,1
100 Girls,2000,94,R,0,1,1
Snatch,2000,103,R,83557872,1,1
Dancer in the Dark,2000,140,R,40061153,1,1
Nine Queens,2000,114,R,12413888,1,1
Shadow of the Vampire,2000,95,R,8279017,1,1
Nurse Betty,2000,108,R,29364989,1,1
"O Brother, Where Art Thou?",2000,107,PG-13,71900000,1,1
The Man Who Cried,2000,96,12,1800000,1,1
State and Main,2000,106,PG,9206279,1,1
Vampire Hunter D: Bloodlust,2000,103,R,151086,1,1
Cherry Falls,2000,92,R,0,1,1
The Art of War,2000,117,R,30199105,1,1
Bring It On,2000,98,PG-13,90449929,1,1
Together,2000,106,R,0,1,1
Under Suspicion,2000,110,R,1308242,1,1
The Cell,2000,107,R,104155843,1,1
With a Friend Like Harry...,2000,117,14,3818452,1,1
Autumn in New York,2000,103,PG-13,90726668,1,1
The Replacements,2000,118,PG-13,50054511,1,1
Bless the Child,2000,107,R,40443010,1,1
Buzz Lightyear of Star Command: The Adventure Begins,2000,70,NR,0,1,1
DragonHeart: A New Beginning,2000,84,PG,0,1,1
Hollow Man,2000,112,R,190213455,1,1
Space Cowboys,2000,130,PG-13,128900000,1,1
Cecil B. Demented,2000,88,R,1961544,1,1
Coyote Ugly,2000,100,PG-13,113900000,1,1
Nutty Professor II: The Klumps,2000,107,PG-13,123307945,1,1
Beethoven's 3rd,2000,99,G,0,1,1
Loser,2000,95,PG-13,0,1,1
What Lies Beneath,2000,130,PG-13,291420351,1,1
X-Men,2000,104,PG-13,296339527,1,1
PokÃ©mon 3: The Movie,2000,74,G,68452128,1,1
But I'm a Cheerleader,2000,85,R,2600000,1,1
Scary Movie,2000,88,R,278019771,1,1
The Kid,2000,104,PG,110317580,1,1
"Crouching Tiger, Hidden Dragon",2000,120,PG-13,213978518,1,1
The Adventures of Rocky & Bullwinkle,2000,92,PG,35100000,1,1
The Perfect Storm,2000,130,PG-13,328718434,1,1
Baise-moi,2000,77,18+,940944,1,1
The Patriot,2000,165,R,215294342,1,1
Chicken Run,2000,84,G,224834564,1,1
"Me, Myself & Irene",2000,116,R,149270999,1,1
Chopper,2000,94,R,236185,1,1
Boys and Girls,2000,94,PG-13,20627372,1,1
Titan A.E.,2000,94,PG,36754634,1,1
Amores Perros,2000,154,R,20908467,1,1
Shaft,2000,99,R,107626125,1,1
Gone in Sixty Seconds,2000,118,PG-13,237200000,1,1
Big Momma's House,2000,98,PG-13,173959438,1,1
Shanghai Noon,2000,110,PG-13,99274467,1,1
Mission: Impossible II,2000,123,PG-13,546388108,1,1
Small Time Crooks,2000,94,PG,29934477,1,1
Dinosaur,2000,82,PG,354248063,1,1
Road Trip,2000,93,R,119754278,1,1
Our Lips Are Sealed,2000,89,G,0,1,1
Center Stage,2000,115,PG-13,26400000,1,1
Battlefield Earth,2000,117,PG-13,29725663,1,1
Brother 2,2000,122,16+,1080000,1,1
Gladiator,2000,155,R,465516248,1,1
Beau Travail,2000,93,R,0,1,1
Frequency,2000,118,PG-13,68106245,1,1
The Flintstones in Viva Rock Vegas,2000,90,PG,59468275,1,1
